0.345297	114	0.270503	0.270807	0.271281	0.272255	0.273062	0.0161673	0.570958	0.0705119
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.532464	0.0824374
0.552151	178	0.367189	0.367197	0.367266	0.367539	0.367556	0.190544	0.384563	0.0786999
0.680251	56	0.423436	0.423523	0.424508	0.424777	0.426723	0.289214	0.176443	0.0086161
0.588996	55	0.37346	0.373977	0.374211	0.375744	0.376233	0.216823	0.36052	0.0646858
0.554609	67	0.351784	0.351916	0.352374	0.352781	0.353672	0.192245	0.192841	0.0165545
0.309219	51	0.282551	0.282571	0.283951	0.284057	0.286701	0.0116107	0.375541	0.0711517
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.171475	0.0672693
0.297206	35	0.297206	0.305505	0.316112	0.328785	0.343262	0.0103094	0.519412	0.0613392
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.365945	0.14529
0.536925	92	0.447067	0.447378	0.447731	0.448681	0.449345	0.18018	0.417782	0.138778
0.504328	97	0.503448	0.503614	0.503837	0.504328	0.504787	0.158967	0.545201	0.138154
0.596656	72	0.527078	0.527081	0.527453	0.528404	0.529887	0.222499	0.501578	0.0762232
0.547588	80	0.547588	0.557044	0.566355	0.575518	0.584528	0.187408	0.395729	0.0499975
0.374952	52	0.374952	0.387884	0.401338	0.415268	0.429631	0.0207007	0.433475	0.103731
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.768626	0.125802
0.442964	176	0.27142	0.271461	0.271508	0.271634	0.271718	0.122635	0.265812	0.10338
0.4226	134	0.407658	0.407753	0.407942	0.408244	0.408583	0.111619	0.370906	0.0448989
0.192271	80	0.182686	0.182822	0.183104	0.183544	0.184044	0.00279127	5.00903	0.000388249
0.498092	80	0.304576	0.304689	0.30533	0.3057	0.306914	0.15506	0.235756	0.0697502
0.323027	66	0.298448	0.298463	0.2985	0.298547	0.29862	0.0132366	5.00665	0.000414227
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.532919	0.11566
0.768286	106	0.520501	0.520544	0.521044	0.521171	0.522174	0.368915	0.796662	0.134998
0.675764	226	0.213642	0.216126	0.220141	0.225515	0.232065	0.28541	0.555225	0.087899
0.641065	114	0.356119	0.356599	0.363435	0.36674	0.370322	0.256853	0.653053	0.097454
0.557287	94	0.39036	0.390421	0.391244	0.391432	0.393059	0.194106	0.504312	0.129376
0.593767	145	0.524044	0.524247	0.524637	0.525229	0.526038	0.22035	0.4422	0.153903
0.42825	122	0.251708	0.251838	0.251942	0.252333	0.25254	0.114624	0.507143	0.15766
0.486837	129	0.486837	0.489465	0.492435	0.495738	0.499364	0.148131	0.965255	0.112591
0.595021	125	0.554093	0.554281	0.55448	0.555033	0.555448	0.221281	0.321405	0.0891527
0.557305	74	0.457434	0.458264	0.459981	0.461917	0.464048	0.194118	0.213247	0.00934392
0.609282	75	0.463008	0.463092	0.463175	0.463408	0.463507	0.232016	0.53621	0.0844666
0.658115	197	0.426681	0.427421	0.427829	0.430006	0.430882	0.270697	0.406984	0.0834072
0.580015	104	0.580015	0.584962	0.590075	0.59535	0.600781	0.210261	0.374347	0.128769
0.600194	163	0.389316	0.38966	0.389665	0.390699	0.390703	0.225145	0.449322	0.00739785
0.640345	144	0.557595	0.557693	0.557885	0.558185	0.558558	0.256276	0.537246	0.104073
0.556083	201	0.556083	0.560665	0.565315	0.570033	0.574817	0.193268	0.505468	0.0906535
0.57856	104	0.57856	0.581328	0.584232	0.587267	0.590432	0.209207	0.562164	0.111051
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.16411	0.0843148
0.702561	76	0.341822	0.342911	0.343436	0.346588	0.3478	0.308495	0.297651	0.0492052
0.713273	103	0.438774	0.438869	0.439111	0.439397	0.43988	0.317974	0.285277	0.0595272
0.578356	84	0.516691	0.516827	0.517114	0.517532	0.518086	0.20906	0.198234	0.0198142
0.419083	82	0.373739	0.373993	0.374447	0.375215	0.376099	0.109769	0.1456	0.00588583
0.46994	54	0.443621	0.444033	0.444086	0.44533	0.445413	0.138027	0.14721	0.116108
0.532469	100	0.289516	0.289882	0.290673	0.291787	0.293307	0.177202	0.462279	0.136482
0.597784	120	0.37704	0.377114	0.377201	0.378836	0.382455	0.223341	0.493979	0.0918328
0.613458	90	0.331913	0.332359	0.333396	0.334722	0.33678	0.235207	0.333511	0.131514
0.527898	22	0.254942	0.258137	0.262851	0.269031	0.2766	0.174173	0.134999	0.0695244
0.522176	61	0.260939	0.26258	0.26607	0.269597	0.273159	0.170417	0.571512	0.0913227
0.489941	76	0.482159	0.482443	0.483286	0.484078	0.48587	0.150027	0.318226	0.143242
0.470131	101	0.320879	0.321181	0.321551	0.322414	0.323227	0.138139	0.495319	0.0462544
0.41694	90	0.309536	0.309785	0.309995	0.310783	0.311117	0.10865	1.39076	0.143729
0.397114	92	0.397114	0.397394	0.398099	0.399229	0.400781	0.0245927	1.53666	0.0792237
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.450501	0.106373
0.713129	138	0.38482	0.384881	0.385354	0.385536	0.38648	0.317845	0.480015	0.0686912
0.656158	86	0.321322	0.321505	0.322033	0.322582	0.323625	0.269089	0.285111	0.144334
0.325953	70	0.325953	0.338715	0.351491	0.364248	0.376958	0.0135996	0.352928	0.0631909
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.41912	0.0634063
0.698648	76	0.698648	0.70028	0.702125	0.70418	0.706446	0.305068	0.457815	0.0729391
0.544271	122	0.544271	0.546752	0.549602	0.552792	0.556295	0.185144	0.798523	0.141116
0.425477	109	0.13541	0.136429	0.136441	0.13939	0.13954	0.113144	0.467516	0.0950267
0.437863	136	0.379027	0.379652	0.381263	0.382874	0.384487	0.119827	0.551175	0.0895977
0.517804	84	0.440223	0.440286	0.441159	0.441353	0.443083	0.167576	0.501156	0.0941013
0.596606	67	0.576683	0.576686	0.576917	0.576926	0.577383	0.222462	0.16279	0.0431837
0.543378	46	0.543378	0.553799	0.564403	0.575159	0.586038	0.184537	0.535551	0.134301
0.330786	86	0.327383	0.327433	0.327939	0.328101	0.32908	0.0142136	0.400638	0.0534636
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.543749	0.132869
0.625214	133	0.420434	0.420549	0.420694	0.421034	0.421333	0.244308	0.412554	0.0115491
0.625576	149	0.385502	0.397222	0.409132	0.421125	0.433167	0.244591	0.580148	0.133269
0.569809	109	0.35703	0.357096	0.357177	0.357381	0.357531	0.202926	0.267974	0.0134178
0.550831	81	0.525318	0.525391	0.525476	0.525692	0.52587	0.189634	0.496525	0.112696
0.597155	87	0.597155	0.59791	0.599002	0.600417	0.602138	0.222872	0.403461	0.123877
0.288902	61	0.288902	0.291012	0.29319	0.295436	0.297752	0.00946919	0.512326	0.0918243
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.430933	0.133928
0.626541	131	0.626541	0.627664	0.628808	0.629972	0.631155	0.245346	0.465934	0.10335
0.362259	77	0.143495	0.144135	0.144861	0.145675	0.146575	0.0186688	0.0887403	0.0741461
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.400519	0.0791455
0.375787	95	0.323132	0.323521	0.323574	0.324727	0.324851	0.0208393	0.357276	0.109901
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.352823	0.131388
0.445453	107	0.425407	0.425483	0.425711	0.425936	0.426396	0.124018	0.687806	0.146755
0.465276	194	0.182458	0.182814	0.183223	0.184349	0.18503	0.135301	0.791248	0.116684
0.56212	126	0.413849	0.414036	0.414284	0.414862	0.415317	0.197487	2.16497	0.0830657
0.33437	117	0.33437	0.33494	0.336669	0.339469	0.343245	0.0146806	0.774719	0.0877211
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.580259	0.143491
0.428834	59	0.272611	0.272636	0.272652	0.27273	0.272757	0.114936	0.465498	0.149904
0.175263	84	0.175263	0.176014	0.176997	0.178206	0.179635	0.00211414	5.00968	0.000393614
0.496941	84	0.424337	0.424339	0.42438	0.424387	0.424468	0.154344	1.04902	0.0342884
0.559352	143	0.559352	0.559613	0.560144	0.560943	0.562007	0.195546	0.623216	0.117601
0.442241	86	0.323436	0.323579	0.323598	0.324034	0.324052	0.122236	0.330259	0.0374015
0.536007	105	0.52514	0.525226	0.525249	0.525512	0.525548	0.179565	0.32587	0.0436367
0.432947	89	0.397038	0.397237	0.397865	0.39845	0.399718	0.117152	0.284067	0.107141
0.542328	111	0.47755	0.477555	0.477991	0.477995	0.478859	0.183825	0.151805	0.0392719
0.439843	68	0.43469	0.434729	0.43473	0.434847	0.434849	0.120914	0.660872	0.0790107
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.511523	0.0818643
0.642363	108	0.48887	0.489114	0.489367	0.490085	0.490611	0.257894	0.394523	0.0787489
0.53318	117	0.329611	0.329784	0.329893	0.330405	0.330634	0.177675	0.682314	0.0693254
0.52651	138	0.52651	0.528643	0.531452	0.534924	0.539039	0.173258	0.240865	0.0646168
0.512131	93	0.402434	0.402579	0.402764	0.403183	0.40358	0.163924	0.238525	0.0602684
0.447652	58	0.445078	0.445354	0.445414	0.44622	0.446379	0.125245	0.389907	0.0411524
0.460118	93	0.369803	0.369871	0.370148	0.37034	0.370912	0.132318	0.335238	0.124424
0.468953	116	0.462905	0.462937	0.463158	0.463253	0.463697	0.137448	0.344715	0.1499
0.460771	16	0.396251	0.399662	0.403208	0.406888	0.410699	0.132694	0.23297	0.0870984
0.42001	64	0.42001	0.428531	0.437469	0.446796	0.456483	0.110255	0.602873	0.069875
0.543353	87	0.339213	0.339253	0.339303	0.339422	0.339526	0.18452	2.33475	0.122177
0.503247	114	0.464242	0.464287	0.464336	0.464475	0.464568	0.158286	0.87478	0.10777
0.451376	57	0.437744	0.438037	0.438275	0.439144	0.439631	0.127338	0.296852	0.0143876
0.531738	75	0.531738	0.535355	0.539325	0.543657	0.548357	0.176716	0.680813	0.0390977
0.613542	97	0.558764	0.558827	0.558917	0.55911	0.559282	0.235271	0.296807	0.118119
0.456783	55	0.438036	0.438153	0.438882	0.439243	0.440676	0.130407	0.321553	0.0328085
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.408635	0.0578081
0.462108	79	0.415935	0.416334	0.417912	0.419063	0.42227	0.133465	0.481757	0.101404
0.415339	137	0.395145	0.395163	0.39529	0.39534	0.395601	0.107817	0.338594	0.0664196
0.409702	71	0.268254	0.272143	0.284427	0.297357	0.310788	0.10491	0.427549	0.115119
0.517683	102	0.517683	0.521573	0.525615	0.529792	0.534088	0.167498	0.693053	0.0827907
0.459584	76	0.421579	0.421937	0.421962	0.423055	0.423062	0.132011	0.728941	0.0961973
0.427791	140	0.4026	0.402834	0.404007	0.404708	0.40703	0.114378	0.538919	0.13036
0.51108	76	0.415117	0.41543	0.415603	0.416592	0.416836	0.163252	0.412177	0.0150499
0.5129	128	0.5129	0.514357	0.516094	0.518103	0.520373	0.164417	0.688526	0.0766375
0.460247	82	0.435091	0.435161	0.435256	0.435481	0.435645	0.132392	0.468353	0.0860648
0.348144	84	0.271926	0.272044	0.272239	0.272596	0.272974	0.0165705	5.01003	0.000469847
0.829144	0	-1	-1	-1	-1	-1	0.429675	0.421888	0.047407
0.679296	109	0.408695	0.408758	0.408954	0.409133	0.409547	0.288402	0.3665	0.0782763
0.45951	78	0.45951	0.464985	0.470543	0.47618	0.481891	0.131968	0.293062	0.0194745
0.471214	73	0.412805	0.41317	0.413723	0.414834	0.415894	0.138776	0.304365	0.0768083
0.483504	53	0.427755	0.427901	0.428105	0.42854	0.428948	0.14611	0.52798	0.140656
0.456926	111	0.456926	0.458582	0.460473	0.462595	0.464941	0.130489	0.739911	0.144609
0.43566	117	0.363641	0.363714	0.363814	0.364017	0.364247	0.118625	0.26402	0.0148045
0.52522	61	0.459486	0.459575	0.459772	0.460051	0.460419	0.17241	0.517977	0.0171535
0.562051	107	0.480135	0.480265	0.480623	0.481001	0.481741	0.197438	0.221937	0.0377219
0.547135	60	0.526533	0.526581	0.526598	0.526739	0.526776	0.187098	0.456164	0.0915912
0.489428	101	0.482919	0.482942	0.482991	0.483058	0.483159	0.149712	0.355815	0.0279167
0.417878	78	0.417878	0.422028	0.426288	0.430654	0.435117	0.109139	0.566137	0.0182794
0.541288	127	0.456812	0.456952	0.45705	0.457472	0.457661	0.18312	0.427635	0.140363
0.511938	108	0.381719	0.381876	0.385681	0.389833	0.394302	0.163801	0.284668	0.027982
